date,location,location_name,count
2023-05-27,08,Colorado,10
2023-05-27,09,Connecticut,12
2023-05-27,11,District of Columbia,6
2023-05-27,10,Delaware,0
2023-05-27,12,Florida,141
2023-05-27,13,Georgia,37
2023-05-27,15,Hawaii,0
2023-05-27,19,Iowa,4
2023-05-27,16,Idaho,2
2023-05-27,17,Illinois,28
2023-05-27,18,Indiana,16
2023-05-27,20,Kansas,3
2023-05-27,21,Kentucky,11
2023-05-27,22,Louisiana,11
2023-05-27,25,Massachusetts,10
2023-05-27,24,Maryland,6
2023-05-27,23,Maine,2
2023-05-27,26,Michigan,18
2023-05-27,27,Minnesota,3
2023-05-27,29,Missouri,8
2023-05-27,28,Mississippi,20
2023-05-27,30,Montana,3
2023-05-27,37,North Carolina,5
2023-05-27,38,North Dakota,3
2023-05-27,31,Nebraska,7
2023-05-27,33,New Hampshire,4
2023-05-27,34,New Jersey,20
2023-05-27,35,New Mexico,3
2023-05-27,32,Nevada,6
2023-05-27,36,New York,61
2023-05-27,39,Ohio,14
2023-05-27,40,Oklahoma,20
2023-05-27,41,Oregon,3
2023-05-27,42,Pennsylvania,57
2023-05-27,72,Puerto Rico,60
2023-05-27,44,Rhode Island,3
2023-05-27,45,South Carolina,17
2023-05-27,46,South Dakota,3
2023-05-27,47,Tennessee,27
2023-05-27,48,Texas,79
2023-05-27,US,US,942
2023-05-27,49,Utah,5
2023-05-27,51,Virginia,50
2023-05-27,50,Vermont,0
2023-05-27,53,Washington,15
2023-05-27,55,Wisconsin,2
2023-05-27,54,West Virginia,10
2023-05-27,56,Wyoming,0
2023-05-20,02,Alaska,0
2023-05-20,01,Alabama,11
2023-05-20,05,Arkansas,9
2023-05-20,04,Arizona,55
2023-05-20,06,California,25
2023-05-20,08,Colorado,9
2023-05-20,09,Connecticut,9
2023-05-20,11,District of Columbia,2
2023-05-20,10,Delaware,0
2023-05-20,12,Florida,140
2023-05-20,13,Georgia,30
2023-05-20,15,Hawaii,3
2023-05-20,19,Iowa,3
2023-05-20,16,Idaho,1
2023-05-20,17,Illinois,25
2023-05-20,18,Indiana,19
2023-05-20,20,Kansas,5
2023-05-20,21,Kentucky,11
2023-05-20,22,Louisiana,17
2023-05-20,25,Massachusetts,13
2023-05-20,24,Maryland,5
2023-05-20,23,Maine,5
2023-05-20,26,Michigan,13
2023-05-20,27,Minnesota,8
2023-05-20,29,Missouri,22
2023-05-20,28,Mississippi,22
2023-05-20,30,Montana,2
2023-05-20,37,North Carolina,11
2023-05-20,38,North Dakota,4
2023-05-20,31,Nebraska,2
2023-05-20,33,New Hampshire,0
2023-05-20,34,New Jersey,15
2023-05-20,35,New Mexico,4
2023-05-20,32,Nevada,3
2023-05-20,36,New York,50
2023-05-20,39,Ohio,11
2023-05-20,40,Oklahoma,23
2023-05-20,41,Oregon,2
2023-05-20,42,Pennsylvania,54
2023-05-20,72,Puerto Rico,59
2023-05-20,44,Rhode Island,0
2023-05-20,45,South Carolina,21
2023-05-20,46,South Dakota,3
2023-05-20,47,Tennessee,14
2023-05-20,48,Texas,97
2023-05-20,US,US,903
2023-05-20,49,Utah,4
2023-05-20,51,Virginia,35
2023-05-20,50,Vermont,2
2023-05-20,53,Washington,13
2023-05-20,55,Wisconsin,2
2023-05-20,54,West Virginia,9
2023-05-20,56,Wyoming,1
2023-05-13,02,Alaska,1
2023-05-13,01,Alabama,14
2023-05-13,05,Arkansas,12
2023-05-13,04,Arizona,55
2023-05-13,06,California,35
2023-05-13,08,Colorado,7
2023-05-13,09,Connecticut,6
2023-05-13,11,District of Columbia,2
2023-05-13,10,Delaware,1
2023-05-13,12,Florida,132
2023-05-13,13,Georgia,50
2023-05-13,15,Hawaii,1
2023-05-13,19,Iowa,5
2023-05-13,16,Idaho,9
2023-05-13,17,Illinois,30
2023-05-13,18,Indiana,18
2023-05-13,20,Kansas,2
2023-05-13,21,Kentucky,15
2023-05-13,22,Louisiana,18
2023-05-13,25,Massachusetts,9
2023-05-13,24,Maryland,11
2023-05-13,23,Maine,4
2023-05-13,26,Michigan,17
2023-05-13,27,Minnesota,13
2023-05-13,29,Missouri,21
2023-05-13,28,Mississippi,24
2023-05-13,30,Montana,0
2023-05-13,37,North Carolina,16
2023-05-13,38,North Dakota,2
2023-05-13,31,Nebraska,4
2023-05-13,33,New Hampshire,1
2023-05-13,34,New Jersey,21
2023-05-13,35,New Mexico,1
2023-05-13,32,Nevada,6
2023-05-13,36,New York,54
2023-05-13,39,Ohio,17
2023-05-13,40,Oklahoma,15
2023-05-13,41,Oregon,0
2023-05-13,42,Pennsylvania,62
2023-05-13,72,Puerto Rico,43
2023-05-13,44,Rhode Island,4
2023-05-13,45,South Carolina,23
2023-05-13,46,South Dakota,7
2023-05-13,47,Tennessee,15
2023-05-13,48,Texas,100
2023-05-13,US,US,974
2023-05-13,49,Utah,6
2023-05-13,51,Virginia,44
2023-05-13,50,Vermont,0
2023-05-13,53,Washington,10
2023-05-13,55,Wisconsin,5
2023-05-13,54,West Virginia,5
2023-05-13,56,Wyoming,1
2023-05-06,02,Alaska,5
2023-05-06,01,Alabama,5
2023-05-06,05,Arkansas,9
2023-05-06,04,Arizona,35
2023-05-06,06,California,22
2023-05-06,08,Colorado,7
2023-05-06,09,Connecticut,7
2023-05-06,11,District of Columbia,0
2023-05-06,10,Delaware,0
2023-05-06,12,Florida,128
2023-05-06,13,Georgia,33
2023-05-06,15,Hawaii,0
2023-05-06,19,Iowa,5
2023-05-06,16,Idaho,5
2023-05-06,17,Illinois,24
2023-05-06,18,Indiana,21
2023-05-06,20,Kansas,3
2023-05-06,21,Kentucky,16
2023-05-06,22,Louisiana,10
2023-05-06,25,Massachusetts,10
2023-05-06,24,Maryland,15
2023-05-06,23,Maine,2
2023-05-06,26,Michigan,17
2023-05-06,27,Minnesota,19
2023-05-06,29,Missouri,27
2023-05-06,28,Mississippi,21
2023-05-06,30,Montana,0
2023-05-06,37,North Carolina,7
2023-05-06,38,North Dakota,7
2023-05-06,31,Nebraska,2
2023-05-06,33,New Hampshire,3
2023-05-06,34,New Jersey,21
2023-05-06,35,New Mexico,1
2023-05-06,32,Nevada,7
2023-05-06,36,New York,52
2023-05-06,39,Ohio,17
2023-05-06,40,Oklahoma,10
2023-05-06,41,Oregon,2
2023-05-06,42,Pennsylvania,47
2023-05-06,72,Puerto Rico,47
2023-05-06,44,Rhode Island,0
2023-05-06,45,South Carolina,17
2023-05-06,46,South Dakota,7
2023-05-06,47,Tennessee,24
2023-05-06,48,Texas,111
2023-05-06,US,US,910
2023-05-06,49,Utah,4
2023-05-06,51,Virginia,52
2023-05-06,50,Vermont,0
2023-05-06,53,Washington,13
2023-05-06,55,Wisconsin,7
2023-05-06,54,West Virginia,4
2023-05-06,56,Wyoming,2
2023-04-29,02,Alaska,0
2023-04-29,01,Alabama,13
2023-04-29,05,Arkansas,11
2023-04-29,04,Arizona,42
2023-04-29,06,California,26
2023-04-29,08,Colorado,9
2023-04-29,09,Connecticut,9
2023-04-29,11,District of Columbia,1
2023-04-29,10,Delaware,1
2023-04-29,12,Florida,137
2023-04-29,13,Georgia,43
2023-04-29,15,Hawaii,1
2023-04-29,19,Iowa,12
2023-04-29,16,Idaho,7
2023-04-29,17,Illinois,19
2023-04-29,18,Indiana,18
2023-04-29,20,Kansas,2
2023-04-29,21,Kentucky,4
2023-04-29,22,Louisiana,21
2023-04-29,25,Massachusetts,9
2023-04-29,24,Maryland,10
2023-04-29,23,Maine,0
2023-04-29,26,Michigan,7
2023-04-29,27,Minnesota,12
2023-04-29,29,Missouri,26
2023-04-29,28,Mississippi,16
2023-04-29,30,Montana,0
2023-04-29,37,North Carolina,10
2023-04-29,38,North Dakota,5
2023-04-29,31,Nebraska,4
2023-04-29,33,New Hampshire,2
2023-04-29,34,New Jersey,15
2023-04-29,35,New Mexico,2
2023-04-29,32,Nevada,4
2023-04-29,36,New York,37
2023-04-29,39,Ohio,19
2023-04-29,40,Oklahoma,21
2023-04-29,41,Oregon,5
2023-04-29,42,Pennsylvania,80
2023-04-29,72,Puerto Rico,36
2023-04-29,44,Rhode Island,1
2023-04-29,45,South Carolina,27
2023-04-29,46,South Dakota,4
2023-04-29,47,Tennessee,18
2023-04-29,48,Texas,110
2023-04-29,US,US,909
2023-04-29,49,Utah,0
2023-04-29,51,Virginia,31
2023-04-29,50,Vermont,2
2023-04-29,53,Washington,14
2023-04-29,55,Wisconsin,0
2023-04-29,54,West Virginia,5
2023-04-29,56,Wyoming,1
2023-04-22,02,Alaska,1
2023-04-22,01,Alabama,20
2023-04-22,05,Arkansas,8
2023-04-22,04,Arizona,37
2023-04-22,06,California,37
2023-04-22,08,Colorado,12
2023-04-22,09,Connecticut,8
2023-04-22,11,District of Columbia,3
2023-04-22,10,Delaware,0
2023-04-22,12,Florida,152
2023-04-22,13,Georgia,44
2023-04-22,15,Hawaii,2
2023-04-22,19,Iowa,0
2023-04-22,16,Idaho,3
2023-04-22,17,Illinois,25
2023-04-22,18,Indiana,10
2023-04-22,20,Kansas,2
2023-04-22,21,Kentucky,12
2023-04-22,22,Louisiana,25
2023-04-22,25,Massachusetts,9
2023-04-22,24,Maryland,10
2023-04-22,23,Maine,5
2023-04-22,26,Michigan,8
2023-04-22,27,Minnesota,8
2023-04-22,29,Missouri,19
2023-04-22,28,Mississippi,33
2023-04-22,30,Montana,2
2023-04-22,37,North Carolina,13
2023-04-22,38,North Dakota,3
2023-04-22,31,Nebraska,7
2023-04-22,33,New Hampshire,1
2023-04-22,34,New Jersey,35
2023-04-22,35,New Mexico,8
2023-04-22,32,Nevada,0
2023-04-22,36,New York,47
2023-04-22,39,Ohio,18
2023-04-22,40,Oklahoma,15
2023-04-22,41,Oregon,1
2023-04-22,42,Pennsylvania,82
2023-04-22,72,Puerto Rico,33
2023-04-22,44,Rhode Island,1
2023-04-22,45,South Carolina,21
2023-04-22,46,South Dakota,4
2023-04-22,47,Tennessee,22
2023-04-22,48,Texas,102
2023-04-22,US,US,986
2023-04-22,49,Utah,6
2023-04-22,51,Virginia,45
2023-04-22,50,Vermont,0
2023-04-22,53,Washington,18
2023-04-22,55,Wisconsin,5
2023-04-22,54,West Virginia,4
2023-04-22,56,Wyoming,0
2023-04-15,02,Alaska,2
2023-04-15,01,Alabama,16
2023-04-15,05,Arkansas,17
2023-04-15,04,Arizona,47
2023-04-15,06,California,34
2023-04-15,08,Colorado,18
2023-04-15,09,Connecticut,11
2023-04-15,11,District of Columbia,3
2023-04-15,10,Delaware,0
2023-04-15,12,Florida,130
2023-04-15,13,Georgia,29
2023-04-15,15,Hawaii,1
2023-04-15,19,Iowa,5
2023-04-15,16,Idaho,2
2023-04-15,17,Illinois,37
2023-04-15,18,Indiana,17
2023-04-15,20,Kansas,8
2023-04-15,21,Kentucky,14
2023-04-15,22,Louisiana,14
2023-04-15,25,Massachusetts,10
2023-04-15,24,Maryland,13
2023-04-15,23,Maine,0
2023-04-15,26,Michigan,16
2023-04-15,27,Minnesota,12
2023-04-15,29,Missouri,18
2023-04-15,28,Mississippi,16
2023-04-15,30,Montana,0
2023-04-15,37,North Carolina,25
2023-04-15,38,North Dakota,5
2023-04-15,31,Nebraska,6
2023-04-15,33,New Hampshire,0
2023-04-15,34,New Jersey,45
2023-04-15,35,New Mexico,4
2023-04-15,32,Nevada,8
2023-04-15,36,New York,75
2023-04-15,39,Ohio,25
2023-04-15,40,Oklahoma,19
2023-04-15,41,Oregon,3
2023-04-15,42,Pennsylvania,66
2023-04-15,72,Puerto Rico,34
2023-04-15,44,Rhode Island,1
2023-04-15,45,South Carolina,22
2023-04-15,46,South Dakota,5
2023-04-15,47,Tennessee,25
2023-04-15,48,Texas,114
2023-04-15,US,US,1058
2023-04-15,49,Utah,3
2023-04-15,51,Virginia,35
2023-04-15,50,Vermont,1
2023-04-15,53,Washington,27
2023-04-15,55,Wisconsin,10
2023-04-15,54,West Virginia,7
2023-04-15,56,Wyoming,3
2023-04-08,02,Alaska,2
2023-04-08,01,Alabama,17
2023-04-08,05,Arkansas,16
2023-04-08,04,Arizona,42
2023-04-08,06,California,45
2023-04-08,08,Colorado,7
2023-04-08,09,Connecticut,22
2023-04-08,11,District of Columbia,4
2023-04-08,10,Delaware,0
2023-04-08,12,Florida,185
2023-04-08,13,Georgia,49
2023-04-08,15,Hawaii,3
2023-04-08,19,Iowa,2
2023-04-08,16,Idaho,5
2023-04-08,17,Illinois,25
2023-04-08,18,Indiana,18
2023-04-08,20,Kansas,5
2023-04-08,21,Kentucky,19
2023-04-08,22,Louisiana,18
2023-04-08,25,Massachusetts,11
2023-04-08,24,Maryland,12
2023-04-08,23,Maine,3
2023-04-08,26,Michigan,25
2023-04-08,27,Minnesota,12
2023-04-08,29,Missouri,29
2023-04-08,28,Mississippi,26
2023-04-08,30,Montana,0
2023-04-08,37,North Carolina,22
2023-04-08,38,North Dakota,7
2023-04-08,31,Nebraska,3
2023-04-08,33,New Hampshire,6
2023-04-08,34,New Jersey,39
2023-04-08,35,New Mexico,1
2023-04-08,32,Nevada,4
2023-04-08,36,New York,78
2023-04-08,39,Ohio,13
2023-04-08,40,Oklahoma,23
2023-04-08,41,Oregon,5
2023-04-08,42,Pennsylvania,65
2023-04-08,72,Puerto Rico,33
2023-04-08,44,Rhode Island,0
2023-04-08,45,South Carolina,24
2023-04-08,46,South Dakota,13
2023-04-08,47,Tennessee,29
2023-04-08,48,Texas,128
2023-04-08,US,US,1200
2023-04-08,49,Utah,6
2023-04-08,51,Virginia,54
2023-04-08,50,Vermont,0
2023-04-08,53,Washington,26
2023-04-08,55,Wisconsin,10
2023-04-08,54,West Virginia,7
2023-04-08,56,Wyoming,2
2023-04-01,02,Alaska,1
2023-04-01,01,Alabama,27
2023-04-01,05,Arkansas,27
2023-04-01,04,Arizona,26
2023-04-01,06,California,29
2023-04-01,08,Colorado,6
2023-04-01,09,Connecticut,12
2023-04-01,11,District of Columbia,10
2023-04-01,10,Delaware,2
2023-04-01,12,Florida,165
2023-04-01,13,Georgia,54
2023-04-01,15,Hawaii,7
2023-04-01,19,Iowa,4
2023-04-01,16,Idaho,3
2023-04-01,17,Illinois,28
2023-04-01,18,Indiana,39
2023-04-01,20,Kansas,9
2023-04-01,21,Kentucky,16
2023-04-01,22,Louisiana,27
2023-04-01,25,Massachusetts,13
2023-04-01,24,Maryland,9
2023-04-01,23,Maine,4
2023-04-01,26,Michigan,17
2023-04-01,27,Minnesota,10
2023-04-01,29,Missouri,29
2023-04-01,28,Mississippi,19
2023-04-01,30,Montana,1
2023-04-01,37,North Carolina,12
2023-04-01,38,North Dakota,0
2023-04-01,31,Nebraska,10
2023-04-01,33,New Hampshire,9
2023-04-01,34,New Jersey,39
2023-04-01,35,New Mexico,9
2023-04-01,32,Nevada,4
2023-04-01,36,New York,75
2023-04-01,39,Ohio,33
2023-04-01,40,Oklahoma,20
2023-04-01,41,Oregon,4
2023-04-01,42,Pennsylvania,105
2023-04-01,72,Puerto Rico,42
2023-04-01,44,Rhode Island,0
2023-04-01,45,South Carolina,20
2023-04-01,46,South Dakota,13
2023-04-01,47,Tennessee,45
2023-04-01,48,Texas,143
2023-04-01,US,US,1276
2023-04-01,49,Utah,3
2023-04-01,51,Virginia,50
2023-04-01,50,Vermont,0
2023-04-01,53,Washington,32
2023-04-01,55,Wisconsin,4
2023-04-01,54,West Virginia,9
2023-04-01,56,Wyoming,1
2023-03-25,02,Alaska,3
2023-03-25,01,Alabama,20
2023-03-25,05,Arkansas,18
2023-03-25,04,Arizona,37
2023-03-25,06,California,36
2023-03-25,08,Colorado,10
2023-03-25,09,Connecticut,13
2023-03-25,11,District of Columbia,3
2023-03-25,10,Delaware,2
2023-03-25,12,Florida,158
2023-03-25,13,Georgia,62
2023-03-25,15,Hawaii,1
2023-03-25,19,Iowa,7
2023-03-25,16,Idaho,3
2023-03-25,17,Illinois,30
2023-03-25,18,Indiana,21
2023-03-25,20,Kansas,6
2023-03-25,21,Kentucky,14
2023-03-25,22,Louisiana,24
2023-03-25,25,Massachusetts,19
2023-03-25,24,Maryland,21
2023-03-25,23,Maine,1
2023-03-25,26,Michigan,21
2023-03-25,27,Minnesota,4
2023-03-25,29,Missouri,32
2023-03-25,28,Mississippi,16
2023-03-25,30,Montana,1
2023-03-25,37,North Carolina,20
2023-03-25,38,North Dakota,0
2023-03-25,31,Nebraska,9
2023-03-25,33,New Hampshire,9
2023-03-25,34,New Jersey,44
2023-03-25,35,New Mexico,3
2023-03-25,32,Nevada,8
2023-03-25,36,New York,72
2023-03-25,39,Ohio,29
2023-03-25,40,Oklahoma,23
2023-03-25,41,Oregon,3
2023-03-25,42,Pennsylvania,154
2023-03-25,72,Puerto Rico,25
2023-03-25,44,Rhode Island,2
2023-03-25,45,South Carolina,24
2023-03-25,46,South Dakota,20
2023-03-25,47,Tennessee,31
2023-03-25,48,Texas,131
2023-03-25,US,US,1300
2023-03-25,49,Utah,3
2023-03-25,51,Virginia,50
2023-03-25,50,Vermont,4
2023-03-25,53,Washington,28
2023-03-25,55,Wisconsin,9
2023-03-25,54,West Virginia,16
2023-03-25,56,Wyoming,0
2023-03-18,02,Alaska,1
2023-03-18,01,Alabama,22
2023-03-18,05,Arkansas,15
2023-03-18,04,Arizona,55
2023-03-18,06,California,60
2023-03-18,08,Colorado,12
2023-03-18,09,Connecticut,10
2023-03-18,11,District of Columbia,2
2023-03-18,10,Delaware,0
2023-03-18,12,Florida,211
2023-03-18,13,Georgia,54
2023-03-18,15,Hawaii,4
2023-03-18,19,Iowa,7
2023-03-18,16,Idaho,6
2023-03-18,17,Illinois,12
2023-03-18,18,Indiana,35
2023-03-18,20,Kansas,8
2023-03-18,21,Kentucky,26
2023-03-18,22,Louisiana,21
2023-03-18,25,Massachusetts,20
2023-03-18,24,Maryland,10
2023-03-18,23,Maine,5
2023-03-18,26,Michigan,33
2023-03-18,27,Minnesota,6
2023-03-18,29,Missouri,24
2023-03-18,28,Mississippi,22
2023-03-18,30,Montana,2
2023-03-18,37,North Carolina,32
2023-03-18,38,North Dakota,11
2023-03-18,31,Nebraska,11
2023-03-18,33,New Hampshire,10
2023-03-18,34,New Jersey,22
2023-03-18,35,New Mexico,3
2023-03-18,32,Nevada,6
2023-03-18,36,New York,67
2023-03-18,39,Ohio,34
2023-03-18,40,Oklahoma,29
2023-03-18,41,Oregon,9
2023-03-18,42,Pennsylvania,163
2023-03-18,72,Puerto Rico,11
2023-03-18,44,Rhode Island,1
2023-03-18,45,South Carolina,21
2023-03-18,46,South Dakota,16
2023-03-18,47,Tennessee,29
2023-03-18,48,Texas,161
2023-03-18,US,US,1428
2023-03-18,49,Utah,3
2023-03-18,51,Virginia,60
2023-03-18,50,Vermont,2
2023-03-18,53,Washington,28
2023-03-18,55,Wisconsin,6
2023-03-18,54,West Virginia,8
2023-03-18,56,Wyoming,2
2023-03-11,02,Alaska,4
2023-03-11,01,Alabama,17
2023-03-11,05,Arkansas,23
2023-03-11,04,Arizona,43
2023-03-11,06,California,47
2023-03-11,08,Colorado,9
2023-03-11,09,Connecticut,19
2023-03-11,11,District of Columbia,2
2023-03-11,10,Delaware,1
2023-03-11,12,Florida,179
2023-03-11,13,Georgia,51
2023-03-11,15,Hawaii,3
2023-03-11,19,Iowa,12
2023-03-11,16,Idaho,4
2023-03-11,17,Illinois,16
2023-03-11,18,Indiana,32
2023-03-11,20,Kansas,6
2023-03-11,21,Kentucky,15
2023-03-11,22,Louisiana,22
2023-03-11,25,Massachusetts,18
2023-03-11,24,Maryland,16
2023-03-11,23,Maine,0
2023-03-11,26,Michigan,36
2023-03-11,27,Minnesota,5
2023-03-11,29,Missouri,35
2023-03-11,28,Mississippi,32
2023-03-11,30,Montana,3
2023-03-11,37,North Carolina,25
2023-03-11,38,North Dakota,5
2023-03-11,31,Nebraska,14
2023-03-11,33,New Hampshire,4
2023-03-11,34,New Jersey,22
2023-03-11,35,New Mexico,5
2023-03-11,32,Nevada,3
2023-03-11,36,New York,56
2023-03-11,39,Ohio,26
2023-03-11,40,Oklahoma,19
2023-03-11,41,Oregon,6
2023-03-11,42,Pennsylvania,177
2023-03-11,72,Puerto Rico,16
2023-03-11,44,Rhode Island,0
2023-03-11,45,South Carolina,31
2023-03-11,46,South Dakota,15
2023-03-11,47,Tennessee,27
2023-03-11,48,Texas,157
2023-03-11,US,US,1373
2023-03-11,49,Utah,7
2023-03-11,51,Virginia,40
2023-03-11,50,Vermont,5
2023-03-11,53,Washington,47
2023-03-11,55,Wisconsin,10
2023-03-11,54,West Virginia,4
2023-03-11,56,Wyoming,2
2023-03-04,02,Alaska,2
2023-03-04,01,Alabama,16
2023-03-04,05,Arkansas,33
2023-03-04,04,Arizona,50
2023-03-04,06,California,62
2023-03-04,08,Colorado,19
2023-03-04,09,Connecticut,10
2023-03-04,11,District of Columbia,4
2023-03-04,10,Delaware,5
2023-03-04,12,Florida,178
2023-03-04,13,Georgia,54
2023-03-04,15,Hawaii,1
2023-03-04,19,Iowa,6
2023-03-04,16,Idaho,3
2023-03-04,17,Illinois,24
2023-03-04,18,Indiana,45
2023-03-04,20,Kansas,4
2023-03-04,21,Kentucky,12
2023-03-04,22,Louisiana,25
2023-03-04,25,Massachusetts,15
2023-03-04,24,Maryland,13
2023-03-04,23,Maine,4
2023-03-04,26,Michigan,51
2023-03-04,27,Minnesota,8
2023-03-04,29,Missouri,39
2023-03-04,28,Mississippi,34
2023-03-04,30,Montana,6
2023-03-04,37,North Carolina,34
2023-03-04,38,North Dakota,5
2023-03-04,31,Nebraska,6
2023-03-04,33,New Hampshire,2
2023-03-04,34,New Jersey,31
2023-03-04,35,New Mexico,16
2023-03-04,32,Nevada,4
2023-03-04,36,New York,49
2023-03-04,39,Ohio,23
2023-03-04,40,Oklahoma,32
2023-03-04,41,Oregon,5
2023-03-04,42,Pennsylvania,169
2023-03-04,72,Puerto Rico,23
2023-03-04,44,Rhode Island,1
2023-03-04,45,South Carolina,29
2023-03-04,46,South Dakota,7
2023-03-04,47,Tennessee,41
2023-03-04,48,Texas,160
2023-03-04,US,US,1496
2023-03-04,49,Utah,3
2023-03-04,51,Virginia,57
2023-03-04,50,Vermont,1
2023-03-04,53,Washington,58
2023-03-04,55,Wisconsin,7
2023-03-04,54,West Virginia,9
2023-03-04,56,Wyoming,1
2023-02-25,02,Alaska,5
2023-02-25,01,Alabama,31
2023-02-25,05,Arkansas,30
2023-02-25,04,Arizona,45
2023-02-25,06,California,79
2023-02-25,08,Colorado,13
2023-02-25,09,Connecticut,17
2023-02-25,11,District of Columbia,4
2023-02-25,10,Delaware,0
2023-02-25,12,Florida,215
2023-02-25,13,Georgia,60
2023-02-25,15,Hawaii,5
2023-02-25,19,Iowa,11
2023-02-25,16,Idaho,3
2023-02-25,17,Illinois,31
2023-02-25,18,Indiana,42
2023-02-25,20,Kansas,9
2023-02-25,21,Kentucky,11
2023-02-25,22,Louisiana,22
2023-02-25,25,Massachusetts,21
2023-02-25,24,Maryland,26
2023-02-25,23,Maine,0
2023-02-25,26,Michigan,55
2023-02-25,27,Minnesota,6
2023-02-25,29,Missouri,36
2023-02-25,28,Mississippi,32
2023-02-25,30,Montana,3
2023-02-25,37,North Carolina,28
2023-02-25,38,North Dakota,9
2023-02-25,31,Nebraska,9
2023-02-25,33,New Hampshire,2
2023-02-25,34,New Jersey,41
2023-02-25,35,New Mexico,11
2023-02-25,32,Nevada,3
2023-02-25,36,New York,55
2023-02-25,39,Ohio,24
2023-02-25,40,Oklahoma,33
2023-02-25,41,Oregon,6
2023-02-25,42,Pennsylvania,168
2023-02-25,72,Puerto Rico,33
2023-02-25,44,Rhode Island,2
2023-02-25,45,South Carolina,41
2023-02-25,46,South Dakota,4
2023-02-25,47,Tennessee,43
2023-02-25,48,Texas,208
2023-02-25,US,US,1657
2023-02-25,49,Utah,4
2023-02-25,51,Virginia,61
2023-02-25,50,Vermont,2
2023-02-25,53,Washington,38
2023-02-25,55,Wisconsin,6
2023-02-25,54,West Virginia,14
2023-02-25,56,Wyoming,0
2023-02-18,02,Alaska,2
2023-02-18,01,Alabama,30
2023-02-18,05,Arkansas,25
2023-02-18,04,Arizona,38
2023-02-18,06,California,73
2023-02-18,08,Colorado,17
2023-02-18,09,Connecticut,14
2023-02-18,11,District of Columbia,5
2023-02-18,10,Delaware,1
2023-02-18,12,Florida,236
2023-02-18,13,Georgia,75
2023-02-18,15,Hawaii,4
2023-02-18,19,Iowa,9
2023-02-18,16,Idaho,8
2023-02-18,17,Illinois,28
2023-02-18,18,Indiana,33
2023-02-18,20,Kansas,3
2023-02-18,21,Kentucky,22
2023-02-18,22,Louisiana,33
2023-02-18,25,Massachusetts,40
2023-02-18,24,Maryland,26
2023-02-18,23,Maine,4
2023-02-18,26,Michigan,60
2023-02-18,27,Minnesota,10
2023-02-18,29,Missouri,42
2023-02-18,28,Mississippi,28
2023-02-18,30,Montana,6
2023-02-18,37,North Carolina,46
2023-02-18,38,North Dakota,10
2023-02-18,31,Nebraska,6
2023-02-18,33,New Hampshire,4
2023-02-18,34,New Jersey,53
2023-02-18,35,New Mexico,3
2023-02-18,32,Nevada,12
2023-02-18,36,New York,87
2023-02-18,39,Ohio,47
2023-02-18,40,Oklahoma,45
2023-02-18,41,Oregon,4
2023-02-18,42,Pennsylvania,197
2023-02-18,72,Puerto Rico,46
2023-02-18,44,Rhode Island,2
2023-02-18,45,South Carolina,43
2023-02-18,46,South Dakota,16
2023-02-18,47,Tennessee,48
2023-02-18,48,Texas,245
2023-02-18,US,US,1901
2023-02-18,49,Utah,3
2023-02-18,51,Virginia,57
2023-02-18,50,Vermont,2
2023-02-18,53,Washington,31
2023-02-18,55,Wisconsin,11
2023-02-18,54,West Virginia,9
2023-02-18,56,Wyoming,2
2023-02-11,02,Alaska,1
2023-02-11,01,Alabama,29
2023-02-11,05,Arkansas,33
2023-02-11,04,Arizona,62
2023-02-11,06,California,93
2023-02-11,08,Colorado,27
2023-02-11,09,Connecticut,15
2023-02-11,11,District of Columbia,5
2023-02-11,10,Delaware,2
2023-02-11,12,Florida,300
2023-02-11,13,Georgia,83
2023-02-11,15,Hawaii,10
2023-02-11,19,Iowa,15
2023-02-11,16,Idaho,4
2023-02-11,17,Illinois,31
2023-02-11,18,Indiana,41
2023-02-11,20,Kansas,10
2023-02-11,21,Kentucky,29
2023-02-11,22,Louisiana,50
2023-02-11,25,Massachusetts,59
2023-02-11,24,Maryland,41
2023-02-11,23,Maine,6
2023-02-11,26,Michigan,57
2023-02-11,27,Minnesota,7
2023-02-11,29,Missouri,41
2023-02-11,28,Mississippi,21
2023-02-11,30,Montana,2
2023-02-11,37,North Carolina,55
2023-02-11,38,North Dakota,16
2023-02-11,31,Nebraska,2
2023-02-11,33,New Hampshire,8
2023-02-11,34,New Jersey,26
2023-02-11,35,New Mexico,9
2023-02-11,32,Nevada,11
2023-02-11,36,New York,104
2023-02-11,39,Ohio,49
2023-02-11,40,Oklahoma,54
2023-02-11,41,Oregon,7
2023-02-11,42,Pennsylvania,181
2023-02-11,72,Puerto Rico,67
2023-02-11,44,Rhode Island,1
2023-02-11,45,South Carolina,46
2023-02-11,46,South Dakota,9
2023-02-11,47,Tennessee,28
2023-02-11,48,Texas,272
2023-02-11,US,US,2178
2023-02-11,49,Utah,7
2023-02-11,51,Virginia,64
2023-02-11,50,Vermont,0
2023-02-11,53,Washington,47
2023-02-11,55,Wisconsin,23
2023-02-11,54,West Virginia,16
2023-02-11,56,Wyoming,2
2023-02-04,02,Alaska,3
2023-02-04,01,Alabama,36
2023-02-04,05,Arkansas,20
2023-02-04,04,Arizona,63
2023-02-04,06,California,115
2023-02-04,08,Colorado,38
2023-02-04,09,Connecticut,15
2023-02-04,11,District of Columbia,9
2023-02-04,10,Delaware,14
